label n m comparisons time compsConst timeConst
inA 41000 675 27 0 1.76202 0
ran 41000 676 30 0 1.9578 0
beg 41000 676 29 1000 1.89254 65.2599
mid 41000 676 27 0 1.76202 0
end 41000 676 27 0 1.76202 0
not 41000 676 30 0 1.9578 0
inA 41000 676 25 0 1.6315 0
ran 41000 677 32 0 2.08832 0
beg 41000 677 27 0 1.76202 0
mid 41000 677 29 0 1.89254 0
end 41000 677 31 1000 2.02306 65.2599
not 41000 677 30 1000 1.9578 65.2599
inA 41000 677 29 0 1.89254 0
ran 41000 678 32 1000 2.08832 65.2599
beg 41000 678 27 0 1.76202 0
mid 41000 678 27 1000 1.76202 65.2599
end 41000 678 29 0 1.89254 0
not 41000 678 30 0 1.9578 0
inA 41000 678 25 0 1.6315 0
ran 41000 679 32 0 2.08832 0
beg 41000 679 29 0 1.89254 0
mid 41000 679 21 0 1.37046 0
end 41000 679 27 0 1.76202 0
not 41000 679 30 0 1.9578 0
inA 41000 679 29 0 1.89254 0
ran 41000 680 30 0 1.9578 0
beg 41000 680 21 1000 1.37046 65.2599
mid 41000 680 27 1000 1.76202 65.2599
end 41000 680 31 0 2.02306 0
not 41000 680 32 0 2.08832 0
inA 41000 680 23 0 1.50098 0
ran 41000 681 32 1000 2.08832 65.2599
beg 41000 681 29 0 1.89254 0
mid 41000 681 29 0 1.89254 0
end 41000 681 31 0 2.02306 0
not 41000 681 30 1000 1.9578 65.2599
inA 41000 681 29 0 1.89254 0
ran 41000 682 32 0 2.08832 0
beg 41000 682 27 0 1.76202 0
mid 41000 682 23 0 1.50098 0
end 41000 682 31 0 2.02306 0
not 41000 682 30 1000 1.9578 65.2599
inA 41000 682 27 0 1.76202 0
ran 41000 683 30 0 1.9578 0
beg 41000 683 25 0 1.6315 0
mid 41000 683 31 0 2.02306 0
end 41000 683 29 0 1.89254 0
not 41000 683 32 0 2.08832 0
inA 41000 683 27 1000 1.76202 65.2599
ran 41000 684 25 0 1.6315 0
beg 41000 684 29 1000 1.89254 65.2599
mid 41000 684 27 0 1.76202 0
end 41000 684 21 0 1.37046 0
not 41000 684 32 0 2.08832 0
inA 41000 684 29 0 1.89254 0
ran 41000 685 30 1000 1.9578 65.2599
beg 41000 685 31 1000 2.02306 65.2599
mid 41000 685 23 0 1.50098 0
end 41000 685 25 1000 1.6315 65.2599
not 41000 685 32 0 2.08832 0
inA 41000 685 27 0 1.76202 0
ran 41000 686 30 1000 1.9578 65.2599
beg 41000 686 23 0 1.50098 0
mid 41000 686 31 0 2.02306 0
end 41000 686 11 0 0.717859 0
not 41000 686 30 1000 1.9578 65.2599
inA 41000 686 27 0 1.76202 0
ran 41000 687 32 0 2.08832 0
beg 41000 687 25 0 1.6315 0
mid 41000 687 23 1000 1.50098 65.2599
end 41000 687 31 0 2.02306 0
not 41000 687 30 0 1.9578 0
inA 41000 687 31 0 2.02306 0
ran 41000 688 32 1000 2.08832 65.2599
beg 41000 688 25 0 1.6315 0
mid 41000 688 21 0 1.37046 0
end 41000 688 31 0 2.02306 0
not 41000 688 30 0 1.9578 0
inA 41000 688 25 0 1.6315 0
ran 41000 689 30 0 1.9578 0
beg 41000 689 21 1000 1.37046 65.2599
mid 41000 689 25 0 1.6315 0
end 41000 689 29 0 1.89254 0
not 41000 689 30 0 1.9578 0
inA 41000 689 29 0 1.89254 0
ran 41000 690 27 0 1.76202 0
beg 41000 690 29 0 1.89254 0
mid 41000 690 29 0 1.89254 0
end 41000 690 29 0 1.89254 0
not 41000 690 30 0 1.9578 0
inA 41000 690 25 0 1.6315 0
ran 41000 691 32 0 2.08832 0
beg 41000 691 27 0 1.76202 0
mid 41000 691 31 0 2.02306 0
end 41000 691 19 0 1.23994 0
not 41000 691 32 0 2.08832 0
inA 41000 691 29 0 1.89254 0
ran 41000 692 32 0 2.08832 0
beg 41000 692 29 1000 1.89254 65.2599
mid 41000 692 25 1000 1.6315 65.2599
end 41000 692 29 0 1.89254 0
not 41000 692 30 0 1.9578 0
inA 41000 692 29 0 1.89254 0
ran 41000 693 31 0 2.02306 0
beg 41000 693 29 1000 1.89254 65.2599
mid 41000 693 23 1000 1.50098 65.2599
end 41000 693 29 0 1.89254 0
not 41000 693 32 0 2.08832 0
inA 41000 693 27 0 1.76202 0
ran 41000 694 32 0 2.08832 0
beg 41000 694 23 0 1.50098 0
mid 41000 694 29 0 1.89254 0
end 41000 694 31 0 2.02306 0
not 41000 694 30 0 1.9578 0
inA 41000 694 29 0 1.89254 0
ran 41000 695 32 0 2.08832 0
beg 41000 695 29 0 1.89254 0
mid 41000 695 29 0 1.89254 0
end 41000 695 29 0 1.89254 0
not 41000 695 30 1000 1.9578 65.2599
inA 41000 695 27 0 1.76202 0
ran 41000 696 30 0 1.9578 0
beg 41000 696 27 0 1.76202 0
mid 41000 696 27 1000 1.76202 65.2599
end 41000 696 29 0 1.89254 0
not 41000 696 32 1000 2.08832 65.2599
inA 41000 696 25 0 1.6315 0
ran 41000 697 30 0 1.9578 0
beg 41000 697 27 1000 1.76202 65.2599
mid 41000 697 27 0 1.76202 0
end 41000 697 27 0 1.76202 0
not 41000 697 32 0 2.08832 0
inA 41000 697 25 0 1.6315 0
ran 41000 698 32 0 2.08832 0
beg 41000 698 29 1000 1.89254 65.2599
mid 41000 698 27 0 1.76202 0
end 41000 698 31 0 2.02306 0
not 41000 698 32 0 2.08832 0
inA 41000 698 31 0 2.02306 0
ran 41000 699 31 0 2.02306 0
beg 41000 699 27 0 1.76202 0
mid 41000 699 27 0 1.76202 0
end 41000 699 23 0 1.50098 0
not 41000 699 32 0 2.08832 0
inA 41000 699 27 0 1.76202 0
ran 41000 700 30 0 1.9578 0
beg 41000 700 27 0 1.76202 0
mid 41000 700 27 0 1.76202 0
end 41000 700 29 0 1.89254 0
not 41000 700 32 1000 2.08832 65.2599
inA 41000 700 25 1000 1.6315 65.2599
ran 41000 701 27 0 1.76202 0
beg 41000 701 29 1000 1.89254 65.2599
mid 41000 701 27 0 1.76202 0
end 41000 701 27 0 1.76202 0
not 41000 701 30 1000 1.9578 65.2599
inA 41000 701 27 0 1.76202 0
ran 41000 702 30 0 1.9578 0
beg 41000 702 25 1000 1.6315 65.2599
mid 41000 702 29 0 1.89254 0
end 41000 702 27 0 1.76202 0
not 41000 702 30 0 1.9578 0
inA 41000 702 29 0 1.89254 0
ran 41000 703 30 0 1.9578 0
beg 41000 703 27 0 1.76202 0
mid 41000 703 27 1000 1.76202 65.2599
end 41000 703 27 0 1.76202 0
not 41000 703 32 0 2.08832 0
inA 41000 703 25 0 1.6315 0
ran 41000 704 30 1000 1.9578 65.2599
beg 41000 704 27 0 1.76202 0
mid 41000 704 23 0 1.50098 0
end 41000 704 29 0 1.89254 0
not 41000 704 30 0 1.9578 0
inA 41000 704 27 0 1.76202 0
ran 41000 705 30 0 1.9578 0
beg 41000 705 21 1000 1.37046 65.2599
mid 41000 705 29 0 1.89254 0
end 41000 705 29 0 1.89254 0
not 41000 705 30 0 1.9578 0
inA 41000 705 29 0 1.89254 0
ran 41000 706 29 1000 1.89254 65.2599
beg 41000 706 27 0 1.76202 0
mid 41000 706 25 0 1.6315 0
end 41000 706 25 0 1.6315 0
not 41000 706 32 0 2.08832 0
inA 41000 706 23 0 1.50098 0
ran 41000 707 29 1000 1.89254 65.2599
beg 41000 707 29 1000 1.89254 65.2599
mid 41000 707 31 0 2.02306 0
end 41000 707 23 0 1.50098 0
not 41000 707 32 0 2.08832 0
inA 41000 707 27 0 1.76202 0
ran 41000 708 32 0 2.08832 0
beg 41000 708 29 0 1.89254 0
mid 41000 708 25 0 1.6315 0
end 41000 708 23 0 1.50098 0
not 41000 708 30 0 1.9578 0
inA 41000 708 27 0 1.76202 0
ran 41000 709 32 0 2.08832 0
beg 41000 709 25 0 1.6315 0
mid 41000 709 29 1000 1.89254 65.2599
end 41000 709 29 0 1.89254 0
not 41000 709 32 0 2.08832 0
inA 41000 709 27 1000 1.76202 65.2599
ran 41000 710 32 0 2.08832 0
beg 41000 710 27 0 1.76202 0
mid 41000 710 31 0 2.02306 0
end 41000 710 27 0 1.76202 0
not 41000 710 32 0 2.08832 0
inA 41000 710 23 0 1.50098 0
ran 41000 711 25 0 1.6315 0
beg 41000 711 27 1000 1.76202 65.2599
mid 41000 711 29 0 1.89254 0
end 41000 711 25 0 1.6315 0
not 41000 711 32 0 2.08832 0
inA 41000 711 21 0 1.37046 0
ran 41000 712 32 0 2.08832 0
beg 41000 712 29 0 1.89254 0
mid 41000 712 23 0 1.50098 0
end 41000 712 27 0 1.76202 0
not 41000 712 32 1000 2.08832 65.2599
inA 41000 712 29 0 1.89254 0
ran 41000 713 29 0 1.89254 0
beg 41000 713 25 0 1.6315 0
mid 41000 713 25 0 1.6315 0
end 41000 713 29 1000 1.89254 65.2599
not 41000 713 32 1000 2.08832 65.2599
inA 41000 713 31 0 2.02306 0
ran 41000 714 25 0 1.6315 0
beg 41000 714 25 0 1.6315 0
mid 41000 714 23 0 1.50098 0
end 41000 714 25 1000 1.6315 65.2599
not 41000 714 30 0 1.9578 0
inA 41000 714 29 0 1.89254 0
ran 41000 715 27 0 1.76202 0
beg 41000 715 29 0 1.89254 0
mid 41000 715 27 0 1.76202 0
end 41000 715 31 0 2.02306 0
not 41000 715 30 0 1.9578 0
inA 41000 715 25 1000 1.6315 65.2599
ran 41000 716 32 0 2.08832 0
beg 41000 716 27 1000 1.76202 65.2599
mid 41000 716 27 0 1.76202 0
end 41000 716 27 1000 1.76202 65.2599
not 41000 716 30 0 1.9578 0
inA 41000 716 31 0 2.02306 0
ran 41000 717 27 1000 1.76202 65.2599
beg 41000 717 19 0 1.23994 0
mid 41000 717 27 1000 1.76202 65.2599
end 41000 717 23 0 1.50098 0
not 41000 717 30 0 1.9578 0
inA 41000 717 27 0 1.76202 0
ran 41000 718 25 0 1.6315 0
beg 41000 718 27 0 1.76202 0
mid 41000 718 27 1000 1.76202 65.2599
end 41000 718 27 0 1.76202 0
not 41000 718 32 0 2.08832 0
inA 41000 718 21 0 1.37046 0
ran 41000 719 32 0 2.08832 0
beg 41000 719 31 0 2.02306 0
mid 41000 719 27 1000 1.76202 65.2599
end 41000 719 29 0 1.89254 0
not 41000 719 30 0 1.9578 0
inA 41000 719 29 0 1.89254 0
ran 41000 720 25 0 1.6315 0
beg 41000 720 29 0 1.89254 0
mid 41000 720 27 1000 1.76202 65.2599
end 41000 720 29 0 1.89254 0
not 41000 720 30 0 1.9578 0
inA 41000 720 29 0 1.89254 0
ran 41000 721 30 0 1.9578 0
beg 41000 721 23 0 1.50098 0
mid 41000 721 27 0 1.76202 0
end 41000 721 21 0 1.37046 0
not 41000 721 32 0 2.08832 0
inA 41000 721 29 0 1.89254 0
ran 41000 722 27 0 1.76202 0
beg 41000 722 29 0 1.89254 0
mid 41000 722 29 1000 1.89254 65.2599
end 41000 722 31 0 2.02306 0
not 41000 722 32 0 2.08832 0
inA 41000 722 29 0 1.89254 0
ran 41000 723 23 0 1.50098 0
beg 41000 723 29 0 1.89254 0
mid 41000 723 25 0 1.6315 0
end 41000 723 19 0 1.23994 0
not 41000 723 32 0 2.08832 0
inA 41000 723 31 0 2.02306 0
ran 41000 724 23 0 1.50098 0
beg 41000 724 29 0 1.89254 0
mid 41000 724 29 0 1.89254 0
end 41000 724 29 0 1.89254 0
not 41000 724 30 0 1.9578 0
inA 41000 724 29 0 1.89254 0
ran 41000 725 29 1000 1.89254 65.2599
beg 41000 725 29 0 1.89254 0
mid 41000 725 21 0 1.37046 0
end 41000 725 31 0 2.02306 0
not 41000 725 32 1000 2.08832 65.2599
inA 41000 725 29 1000 1.89254 65.2599
ran 41000 726 32 0 2.08832 0
beg 41000 726 23 0 1.50098 0
mid 41000 726 31 0 2.02306 0
end 41000 726 27 1000 1.76202 65.2599
not 41000 726 30 1000 1.9578 65.2599
inA 41000 726 27 0 1.76202 0
ran 41000 727 30 1000 1.9578 65.2599
beg 41000 727 31 0 2.02306 0
mid 41000 727 25 0 1.6315 0
end 41000 727 29 0 1.89254 0
not 41000 727 32 1000 2.08832 65.2599
inA 41000 727 27 0 1.76202 0
ran 41000 728 30 1000 1.9578 65.2599
beg 41000 728 27 0 1.76202 0
mid 41000 728 29 0 1.89254 0
end 41000 728 29 0 1.89254 0
not 41000 728 32 0 2.08832 0
inA 41000 728 25 0 1.6315 0
ran 41000 729 30 1000 1.9578 65.2599
beg 41000 729 25 0 1.6315 0
mid 41000 729 27 0 1.76202 0
end 41000 729 29 0 1.89254 0
not 41000 729 32 1000 2.08832 65.2599
inA 41000 729 29 0 1.89254 0
ran 41000 730 30 0 1.9578 0
beg 41000 730 27 0 1.76202 0
mid 41000 730 27 0 1.76202 0
end 41000 730 27 0 1.76202 0
not 41000 730 32 0 2.08832 0
inA 41000 730 29 0 1.89254 0
ran 41000 731 30 0 1.9578 0
beg 41000 731 29 0 1.89254 0
mid 41000 731 23 0 1.50098 0
end 41000 731 31 0 2.02306 0
not 41000 731 32 0 2.08832 0
inA 41000 731 27 0 1.76202 0
ran 41000 732 32 0 2.08832 0
beg 41000 732 29 0 1.89254 0
mid 41000 732 25 0 1.6315 0
end 41000 732 31 0 2.02306 0
not 41000 732 32 0 2.08832 0
inA 41000 732 23 0 1.50098 0
ran 41000 733 29 0 1.89254 0
beg 41000 733 25 0 1.6315 0
mid 41000 733 29 0 1.89254 0
end 41000 733 21 0 1.37046 0
not 41000 733 32 0 2.08832 0
inA 41000 733 31 0 2.02306 0
ran 41000 734 30 0 1.9578 0
beg 41000 734 31 1000 2.02306 65.2599
mid 41000 734 31 1000 2.02306 65.2599
end 41000 734 27 0 1.76202 0
not 41000 734 32 0 2.08832 0
inA 41000 734 23 0 1.50098 0
ran 41000 735 30 0 1.9578 0
beg 41000 735 29 0 1.89254 0
mid 41000 735 27 0 1.76202 0
end 41000 735 23 0 1.50098 0
not 41000 735 30 0 1.9578 0
inA 41000 735 25 0 1.6315 0
ran 41000 736 30 0 1.9578 0
beg 41000 736 25 1000 1.6315 65.2599
mid 41000 736 27 0 1.76202 0
end 41000 736 23 0 1.50098 0
not 41000 736 32 0 2.08832 0
inA 41000 736 11 0 0.717859 0
ran 41000 737 27 0 1.76202 0
beg 41000 737 19 0 1.23994 0
mid 41000 737 19 0 1.23994 0
end 41000 737 29 0 1.89254 0
not 41000 737 30 0 1.9578 0
inA 41000 737 9 1000 0.587339 65.2599
ran 41000 738 30 0 1.9578 0
beg 41000 738 31 1000 2.02306 65.2599
mid 41000 738 29 0 1.89254 0
end 41000 738 29 0 1.89254 0
not 41000 738 30 0 1.9578 0
inA 41000 738 27 0 1.76202 0
ran 41000 739 32 0 2.08832 0
beg 41000 739 17 0 1.10942 0
mid 41000 739 31 1000 2.02306 65.2599
end 41000 739 29 0 1.89254 0
not 41000 739 32 1000 2.08832 65.2599
inA 41000 739 31 0 2.02306 0
ran 41000 740 32 1000 2.08832 65.2599
beg 41000 740 27 0 1.76202 0
mid 41000 740 23 0 1.50098 0
end 41000 740 29 0 1.89254 0
not 41000 740 32 1000 2.08832 65.2599
inA 41000 740 27 1000 1.76202 65.2599
ran 41000 741 30 0 1.9578 0
beg 41000 741 21 0 1.37046 0
mid 41000 741 29 0 1.89254 0
end 41000 741 31 0 2.02306 0
not 41000 741 32 0 2.08832 0
inA 41000 741 23 1000 1.50098 65.2599
ran 41000 742 29 0 1.89254 0
beg 41000 742 27 0 1.76202 0
mid 41000 742 25 0 1.6315 0
end 41000 742 27 0 1.76202 0
not 41000 742 32 0 2.08832 0
inA 41000 742 29 1000 1.89254 65.2599
ran 41000 743 29 0 1.89254 0
beg 41000 743 27 0 1.76202 0
mid 41000 743 29 0 1.89254 0
end 41000 743 31 0 2.02306 0
not 41000 743 30 0 1.9578 0
inA 41000 743 25 0 1.6315 0
ran 41000 744 32 0 2.08832 0
beg 41000 744 29 0 1.89254 0
mid 41000 744 27 0 1.76202 0
end 41000 744 25 0 1.6315 0
not 41000 744 30 1000 1.9578 65.2599
inA 41000 744 25 0 1.6315 0
ran 41000 745 29 0 1.89254 0
beg 41000 745 25 0 1.6315 0
mid 41000 745 27 0 1.76202 0
end 41000 745 25 0 1.6315 0
not 41000 745 32 0 2.08832 0
inA 41000 745 29 0 1.89254 0
ran 41000 746 31 0 2.02306 0
beg 41000 746 25 0 1.6315 0
mid 41000 746 31 0 2.02306 0
end 41000 746 29 0 1.89254 0
not 41000 746 30 0 1.9578 0
inA 41000 746 29 1000 1.89254 65.2599
ran 41000 747 30 0 1.9578 0
beg 41000 747 27 0 1.76202 0
mid 41000 747 25 0 1.6315 0
end 41000 747 23 0 1.50098 0
not 41000 747 32 0 2.08832 0
inA 41000 747 27 0 1.76202 0
ran 41000 748 27 0 1.76202 0
beg 41000 748 27 0 1.76202 0
mid 41000 748 27 1000 1.76202 65.2599
end 41000 748 27 0 1.76202 0
not 41000 748 30 0 1.9578 0
inA 41000 748 29 0 1.89254 0
ran 41000 749 31 0 2.02306 0
beg 41000 749 21 0 1.37046 0
mid 41000 749 19 1000 1.23994 65.2599
end 41000 749 31 1000 2.02306 65.2599
not 41000 749 32 0 2.08832 0
inA 41000 749 15 0 0.978899 0
ran 41000 750 27 0 1.76202 0
beg 41000 750 29 0 1.89254 0
mid 41000 750 29 0 1.89254 0
end 41000 750 29 0 1.89254 0
not 41000 750 30 0 1.9578 0
inA 41000 750 29 0 1.89254 0
ran 41000 751 21 0 1.37046 0
beg 41000 751 25 1000 1.6315 65.2599
mid 41000 751 27 1000 1.76202 65.2599
end 41000 751 29 0 1.89254 0
not 41000 751 30 0 1.9578 0
inA 41000 751 27 0 1.76202 0
ran 41000 752 30 0 1.9578 0
beg 41000 752 27 0 1.76202 0
mid 41000 752 27 0 1.76202 0
end 41000 752 25 0 1.6315 0
not 41000 752 30 0 1.9578 0
inA 41000 752 27 0 1.76202 0
ran 41000 753 31 0 2.02306 0
beg 41000 753 23 0 1.50098 0
mid 41000 753 25 0 1.6315 0
end 41000 753 29 0 1.89254 0
not 41000 753 32 0 2.08832 0
inA 41000 753 29 0 1.89254 0
ran 41000 754 30 0 1.9578 0
beg 41000 754 31 1000 2.02306 65.2599
mid 41000 754 29 1000 1.89254 65.2599
end 41000 754 27 0 1.76202 0
not 41000 754 32 0 2.08832 0
inA 41000 754 29 0 1.89254 0
ran 41000 755 29 0 1.89254 0
beg 41000 755 21 0 1.37046 0
mid 41000 755 29 1000 1.89254 65.2599
end 41000 755 25 0 1.6315 0
not 41000 755 30 0 1.9578 0
inA 41000 755 29 0 1.89254 0
ran 41000 756 32 0 2.08832 0
beg 41000 756 25 0 1.6315 0
mid 41000 756 29 0 1.89254 0
end 41000 756 31 0 2.02306 0
not 41000 756 30 0 1.9578 0
inA 41000 756 29 0 1.89254 0
ran 41000 757 32 1000 2.08832 65.2599
beg 41000 757 13 0 0.848379 0
mid 41000 757 25 0 1.6315 0
end 41000 757 31 0 2.02306 0
not 41000 757 30 1000 1.9578 65.2599
inA 41000 757 29 0 1.89254 0
ran 41000 758 29 1000 1.89254 65.2599
beg 41000 758 27 0 1.76202 0
mid 41000 758 31 0 2.02306 0
end 41000 758 29 1000 1.89254 65.2599
not 41000 758 32 0 2.08832 0
inA 41000 758 21 0 1.37046 0
ran 41000 759 32 0 2.08832 0
beg 41000 759 29 0 1.89254 0
mid 41000 759 27 0 1.76202 0
end 41000 759 29 0 1.89254 0
not 41000 759 30 0 1.9578 0
inA 41000 759 29 0 1.89254 0
ran 41000 760 19 1000 1.23994 65.2599
beg 41000 760 27 0 1.76202 0
mid 41000 760 27 0 1.76202 0
end 41000 760 29 0 1.89254 0
not 41000 760 32 0 2.08832 0
inA 41000 760 27 1000 1.76202 65.2599
ran 41000 761 27 1000 1.76202 65.2599
beg 41000 761 31 0 2.02306 0
mid 41000 761 27 0 1.76202 0
end 41000 761 25 0 1.6315 0
not 41000 761 30 0 1.9578 0
inA 41000 761 29 0 1.89254 0
ran 41000 762 32 1000 2.08832 65.2599
beg 41000 762 31 1000 2.02306 65.2599
mid 41000 762 27 0 1.76202 0
end 41000 762 29 0 1.89254 0
not 41000 762 30 0 1.9578 0
inA 41000 762 25 0 1.6315 0
ran 41000 763 32 0 2.08832 0
beg 41000 763 27 1000 1.76202 65.2599
mid 41000 763 27 0 1.76202 0
end 41000 763 29 0 1.89254 0
not 41000 763 32 0 2.08832 0
inA 41000 763 29 0 1.89254 0
ran 41000 764 32 0 2.08832 0
beg 41000 764 29 0 1.89254 0
mid 41000 764 25 1000 1.6315 65.2599
end 41000 764 27 0 1.76202 0
not 41000 764 30 1000 1.9578 65.2599
inA 41000 764 27 0 1.76202 0
ran 41000 765 30 1000 1.9578 65.2599
beg 41000 765 25 0 1.6315 0
mid 41000 765 25 0 1.6315 0
end 41000 765 25 0 1.6315 0
not 41000 765 30 0 1.9578 0
inA 41000 765 31 0 2.02306 0
ran 41000 766 31 0 2.02306 0
beg 41000 766 25 1000 1.6315 65.2599
mid 41000 766 29 0 1.89254 0
end 41000 766 27 0 1.76202 0
not 41000 766 30 0 1.9578 0
inA 41000 766 29 0 1.89254 0
ran 41000 767 30 0 1.9578 0
beg 41000 767 27 0 1.76202 0
mid 41000 767 27 1000 1.76202 65.2599
end 41000 767 21 1000 1.37046 65.2599
not 41000 767 30 0 1.9578 0
inA 41000 767 23 1000 1.50098 65.2599
ran 41000 768 31 0 2.02306 0
beg 41000 768 27 1000 1.76202 65.2599
mid 41000 768 25 0 1.6315 0
end 41000 768 31 1000 2.02306 65.2599
not 41000 768 30 0 1.9578 0
inA 41000 768 23 1000 1.50098 65.2599
ran 41000 769 30 1000 1.9578 65.2599
beg 41000 769 29 1000 1.89254 65.2599
mid 41000 769 29 0 1.89254 0
end 41000 769 27 0 1.76202 0
not 41000 769 30 0 1.9578 0
inA 41000 769 29 0 1.89254 0
ran 41000 770 29 0 1.89254 0
beg 41000 770 27 0 1.76202 0
mid 41000 770 29 0 1.89254 0
end 41000 770 29 0 1.89254 0
not 41000 770 30 1000 1.9578 65.2599
inA 41000 770 25 0 1.6315 0
ran 41000 771 27 0 1.76202 0
beg 41000 771 29 0 1.89254 0
mid 41000 771 27 1000 1.76202 65.2599
end 41000 771 25 0 1.6315 0
not 41000 771 32 0 2.08832 0
inA 41000 771 31 0 2.02306 0
ran 41000 772 30 1000 1.9578 65.2599
beg 41000 772 29 0 1.89254 0
mid 41000 772 29 0 1.89254 0
end 41000 772 29 0 1.89254 0
not 41000 772 30 0 1.9578 0
inA 41000 772 27 0 1.76202 0
ran 41000 773 30 0 1.9578 0
beg 41000 773 29 0 1.89254 0
mid 41000 773 29 0 1.89254 0
end 41000 773 25 0 1.6315 0
not 41000 773 30 1000 1.9578 65.2599
inA 41000 773 27 1000 1.76202 65.2599
ran 41000 774 30 0 1.9578 0
beg 41000 774 23 0 1.50098 0
mid 41000 774 27 0 1.76202 0
end 41000 774 29 0 1.89254 0
not 41000 774 32 0 2.08832 0
inA 41000 774 31 0 2.02306 0
ran 41000 775 29 0 1.89254 0
beg 41000 775 27 1000 1.76202 65.2599
mid 41000 775 31 0 2.02306 0
end 41000 775 25 0 1.6315 0
not 41000 775 30 0 1.9578 0
inA 41000 775 29 0 1.89254 0
ran 41000 776 32 1000 2.08832 65.2599
beg 41000 776 21 0 1.37046 0
mid 41000 776 21 0 1.37046 0
end 41000 776 29 0 1.89254 0
not 41000 776 32 0 2.08832 0
inA 41000 776 25 0 1.6315 0
ran 41000 777 30 0 1.9578 0
beg 41000 777 25 0 1.6315 0
mid 41000 777 29 0 1.89254 0
end 41000 777 27 1000 1.76202 65.2599
not 41000 777 30 0 1.9578 0
inA 41000 777 25 0 1.6315 0
ran 41000 778 27 0 1.76202 0
beg 41000 778 27 0 1.76202 0
mid 41000 778 27 0 1.76202 0
end 41000 778 31 0 2.02306 0
not 41000 778 30 0 1.9578 0
inA 41000 778 27 0 1.76202 0
ran 41000 779 32 0 2.08832 0
beg 41000 779 23 0 1.50098 0
mid 41000 779 29 1000 1.89254 65.2599
end 41000 779 31 0 2.02306 0
not 41000 779 30 1000 1.9578 65.2599
inA 41000 779 19 0 1.23994 0
ran 41000 780 30 0 1.9578 0
beg 41000 780 27 0 1.76202 0
mid 41000 780 29 0 1.89254 0
end 41000 780 27 1000 1.76202 65.2599
not 41000 780 32 0 2.08832 0
inA 41000 780 25 0 1.6315 0
ran 41000 781 32 0 2.08832 0
beg 41000 781 29 1000 1.89254 65.2599
mid 41000 781 25 1000 1.6315 65.2599
end 41000 781 27 0 1.76202 0
not 41000 781 30 0 1.9578 0
inA 41000 781 25 1000 1.6315 65.2599
ran 41000 782 27 0 1.76202 0
beg 41000 782 25 0 1.6315 0
mid 41000 782 31 0 2.02306 0
end 41000 782 29 0 1.89254 0
not 41000 782 30 1000 1.9578 65.2599
inA 41000 782 29 0 1.89254 0
ran 41000 783 30 1000 1.9578 65.2599
beg 41000 783 21 0 1.37046 0
mid 41000 783 27 0 1.76202 0
end 41000 783 29 0 1.89254 0
not 41000 783 30 1000 1.9578 65.2599
inA 41000 783 29 0 1.89254 0
ran 41000 784 27 0 1.76202 0
beg 41000 784 29 0 1.89254 0
mid 41000 784 25 0 1.6315 0
end 41000 784 27 0 1.76202 0
not 41000 784 32 1000 2.08832 65.2599
inA 41000 784 23 0 1.50098 0
ran 41000 785 30 0 1.9578 0
beg 41000 785 27 0 1.76202 0
mid 41000 785 29 0 1.89254 0
end 41000 785 25 0 1.6315 0
not 41000 785 32 0 2.08832 0
inA 41000 785 23 0 1.50098 0
ran 41000 786 29 0 1.89254 0
beg 41000 786 31 0 2.02306 0
mid 41000 786 31 0 2.02306 0
end 41000 786 29 0 1.89254 0
not 41000 786 32 0 2.08832 0
inA 41000 786 27 0 1.76202 0
ran 41000 787 31 0 2.02306 0
beg 41000 787 27 0 1.76202 0
mid 41000 787 27 0 1.76202 0
end 41000 787 29 0 1.89254 0
not 41000 787 32 0 2.08832 0
inA 41000 787 23 0 1.50098 0
ran 41000 788 30 0 1.9578 0
beg 41000 788 29 0 1.89254 0
mid 41000 788 21 0 1.37046 0
end 41000 788 27 1000 1.76202 65.2599
not 41000 788 32 0 2.08832 0
inA 41000 788 27 0 1.76202 0
ran 41000 789 30 0 1.9578 0
beg 41000 789 31 1000 2.02306 65.2599
mid 41000 789 29 0 1.89254 0
end 41000 789 29 1000 1.89254 65.2599
not 41000 789 30 0 1.9578 0
inA 41000 789 27 0 1.76202 0
ran 41000 790 32 0 2.08832 0
beg 41000 790 27 0 1.76202 0
mid 41000 790 27 0 1.76202 0
end 41000 790 31 0 2.02306 0
not 41000 790 30 0 1.9578 0
inA 41000 790 27 0 1.76202 0
ran 41000 791 27 1000 1.76202 65.2599
beg 41000 791 27 0 1.76202 0
mid 41000 791 27 0 1.76202 0
end 41000 791 29 0 1.89254 0
not 41000 791 30 0 1.9578 0
inA 41000 791 29 0 1.89254 0
ran 41000 792 30 1000 1.9578 65.2599
beg 41000 792 27 1000 1.76202 65.2599
mid 41000 792 19 0 1.23994 0
end 41000 792 27 0 1.76202 0
not 41000 792 32 0 2.08832 0
inA 41000 792 31 0 2.02306 0
ran 41000 793 30 0 1.9578 0
beg 41000 793 29 0 1.89254 0
mid 41000 793 27 0 1.76202 0
end 41000 793 25 0 1.6315 0
not 41000 793 30 0 1.9578 0
inA 41000 793 29 0 1.89254 0
ran 41000 794 30 0 1.9578 0
beg 41000 794 23 0 1.50098 0
mid 41000 794 23 0 1.50098 0
end 41000 794 29 0 1.89254 0
not 41000 794 30 0 1.9578 0
inA 41000 794 29 0 1.89254 0
ran 41000 795 32 0 2.08832 0
beg 41000 795 27 0 1.76202 0
mid 41000 795 29 0 1.89254 0
end 41000 795 29 0 1.89254 0
not 41000 795 30 0 1.9578 0
