label n comps time
not 2000 2.00624 0
inA 2000 1.55028 0
ran 2000 2.00624 0
beg 2000 1.00312 0
mid 2000 1.73266 91.1927
end 2000 1.55028 0
not 2000 2.00624 91.1927
inA 2000 1.55028 91.1927
ran 2000 2.00624 0
beg 2000 1.91505 0
mid 2000 1.55028 0
end 2000 1.55028 0
not 2000 2.00624 0
inA 2000 1.55028 0
ran 2000 1.73266 91.1927
beg 2000 1.91505 0
mid 2000 1.91505 0
end 2000 1.73266 0
not 2000 2.00624 0
inA 2000 1.91505 91.1927
ran 2000 2.00624 0
beg 2000 1.18551 0
mid 2000 1.73266 0
end 2000 1.91505 0
not 2000 2.00624 0
inA 2000 1.91505 0
ran 2000 2.00624 0
beg 2000 1.73266 0
mid 2000 1.73266 0
end 2000 1.55028 0
not 2000 2.00624 0
inA 2000 1.55028 0
ran 2000 2.00624 0
beg 2000 1.73266 0
mid 2000 1.73266 0
end 2000 1.73266 0
not 2000 2.00624 0
inA 2000 1.55028 91.1927
ran 2000 1.73266 0
beg 2000 1.91505 0
mid 2000 1.55028 91.1927
end 2000 1.73266 91.1927
not 2000 2.00624 0
inA 2000 1.73266 0
ran 2000 2.00624 0
beg 2000 1.55028 0
mid 2000 1.73266 0
end 2000 1.91505 0
not 2000 2.00624 0
inA 2000 1.00312 0
ran 2000 1.55028 0
beg 2000 1.73266 0
mid 2000 1.73266 91.1927
end 2000 1.91505 91.1927
not 2000 2.00624 0
inA 2000 1.91505 91.1927
ran 2000 1.82385 0
beg 2000 1.91505 0
mid 2000 1.91505 0
end 2000 1.91505 0
not 2000 2.00624 0
inA 2000 1.73266 0
ran 2000 2.00624 0
beg 2000 1.91505 0
mid 2000 1.55028 0
end 2000 1.00312 0
not 2000 2.00624 91.1927
inA 2000 1.73266 91.1927
ran 2000 1.91505 0
beg 2000 1.91505 0
mid 2000 1.91505 0
end 2000 1.55028 0
not 2000 2.00624 0
inA 2000 1.73266 0
ran 2000 1.55028 91.1927
beg 2000 1.73266 91.1927
mid 2000 1.91505 91.1927
end 2000 1.73266 0
not 2000 2.00624 0
inA 2000 1.36789 0
ran 2000 1.91505 0
beg 2000 1.91505 0
mid 2000 1.73266 0
end 2000 0.638349 0
not 2000 2.00624 0
inA 2000 1.55028 0
ran 2000 2.00624 0
beg 2000 1.91505 0
mid 2000 1.73266 0
end 2000 1.00312 0
not 2000 2.00624 0
inA 2000 1.36789 0
ran 2000 2.00624 0
beg 2000 1.91505 91.1927
mid 2000 1.91505 91.1927
end 2000 1.91505 91.1927
not 2000 2.00624 0
inA 2000 1.55028 91.1927
ran 2000 2.00624 0
beg 2000 1.55028 0
mid 2000 1.91505 91.1927
end 2000 1.73266 91.1927
not 2000 2.00624 0
inA 2000 1.55028 0
ran 2000 2.00624 0
beg 2000 1.18551 0
mid 2000 1.73266 91.1927
end 2000 1.91505 91.1927
not 2000 2.00624 0
inA 2000 1.73266 0
ran 2000 1.91505 0
beg 2000 1.36789 91.1927
mid 2000 1.73266 0
end 2000 1.91505 0
not 2000 2.00624 0
inA 2000 1.73266 0
ran 2000 1.73266 0
beg 2000 1.55028 0
mid 2000 1.73266 0
end 2000 1.91505 0
not 2000 2.00624 0
inA 2000 1.91505 0
ran 2000 2.00624 0
beg 2000 1.55028 0
mid 2000 1.91505 0
end 2000 1.73266 0
not 2000 2.00624 0
inA 2000 1.91505 0
ran 3000 2.07779 0
beg 3000 1.12547 0
mid 3000 1.64492 86.5745
end 3000 1.81806 86.5745
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 1.90464 0
beg 3000 1.64492 0
mid 3000 1.99121 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 2.07779 0
beg 3000 1.64492 0
mid 3000 1.81806 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 2.07779 0
beg 3000 1.64492 86.5745
mid 3000 1.64492 86.5745
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.99121 0
ran 3000 1.90464 0
beg 3000 1.47177 0
mid 3000 1.47177 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.47177 86.5745
ran 3000 2.07779 0
beg 3000 1.64492 0
mid 3000 1.81806 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.99121 86.5745
ran 3000 2.07779 0
beg 3000 0.432872 0
mid 3000 1.47177 86.5745
end 3000 1.12547 86.5745
not 3000 2.07779 0
inA 3000 1.64492 86.5745
ran 3000 2.07779 86.5745
beg 3000 1.47177 86.5745
mid 3000 1.47177 0
end 3000 1.81806 86.5745
not 3000 1.90464 0
inA 3000 1.64492 86.5745
ran 3000 1.81806 0
beg 3000 1.81806 0
mid 3000 1.81806 0
end 3000 1.99121 0
not 3000 1.90464 86.5745
inA 3000 1.29862 86.5745
ran 3000 1.12547 0
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 0.952319 0
not 3000 2.07779 0
inA 3000 1.47177 86.5745
ran 3000 1.90464 0
beg 3000 1.99121 0
mid 3000 1.99121 86.5745
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 0.952319 0
ran 3000 1.99121 0
beg 3000 0.77917 0
mid 3000 1.99121 0
end 3000 1.99121 0
not 3000 2.07779 86.5745
inA 3000 1.47177 0
ran 3000 1.64492 86.5745
beg 3000 1.99121 0
mid 3000 1.64492 0
end 3000 1.81806 86.5745
not 3000 2.07779 0
inA 3000 1.29862 0
ran 3000 1.99121 86.5745
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 1.47177 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 1.90464 0
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 1.81806 0
beg 3000 1.99121 86.5745
mid 3000 1.81806 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 2.07779 0
beg 3000 1.81806 86.5745
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 2.07779 86.5745
beg 3000 1.64492 0
mid 3000 1.29862 0
end 3000 1.29862 0
not 3000 2.07779 0
inA 3000 1.99121 86.5745
ran 3000 1.29862 0
beg 3000 1.29862 0
mid 3000 0.0865745 0
end 3000 1.99121 0
not 3000 1.90464 0
inA 3000 1.47177 0
ran 3000 2.07779 86.5745
beg 3000 1.64492 0
mid 3000 1.81806 86.5745
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.99121 86.5745
ran 3000 1.90464 0
beg 3000 1.81806 0
mid 3000 1.64492 0
end 3000 1.99121 0
not 3000 1.90464 0
inA 3000 1.64492 0
ran 3000 1.64492 0
beg 3000 1.81806 0
mid 3000 1.64492 0
end 3000 1.81806 0
not 3000 1.90464 0
inA 3000 1.64492 0
ran 3000 1.12547 0
beg 3000 1.81806 0
mid 3000 1.81806 86.5745
end 3000 1.64492 0
not 3000 2.07779 86.5745
inA 3000 0.77917 0
ran 3000 1.81806 0
beg 3000 1.81806 86.5745
mid 3000 1.47177 0
end 3000 1.47177 0
not 3000 1.90464 0
inA 3000 1.99121 0
ran 3000 1.90464 86.5745
beg 3000 1.47177 0
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.64492 0
ran 3000 1.90464 0
beg 3000 1.64492 86.5745
mid 3000 1.64492 86.5745
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 2.07779 0
beg 3000 1.29862 0
mid 3000 1.81806 0
end 3000 1.12547 0
not 3000 2.07779 0
inA 3000 1.47177 0
ran 3000 1.99121 86.5745
beg 3000 1.81806 0
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.81806 0
ran 3000 1.90464 0
beg 3000 1.64492 86.5745
mid 3000 1.99121 86.5745
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 0.77917 0
ran 3000 1.47177 0
beg 3000 1.29862 0
mid 3000 1.99121 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.81806 0
ran 3000 1.81806 86.5745
beg 3000 1.29862 0
mid 3000 1.81806 0
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.99121 0
ran 3000 1.64492 0
beg 3000 0.952319 0
mid 3000 1.64492 0
end 3000 1.47177 86.5745
not 3000 1.90464 0
inA 3000 1.64492 0
ran 3000 1.81806 0
beg 3000 1.29862 86.5745
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.81806 0
ran 3000 1.90464 86.5745
beg 3000 1.99121 0
mid 3000 1.47177 0
end 3000 1.47177 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 2.07779 0
beg 3000 1.64492 0
mid 3000 1.81806 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.29862 0
ran 3000 1.64492 0
beg 3000 1.47177 0
mid 3000 1.81806 0
end 3000 1.47177 0
not 3000 2.07779 0
inA 3000 1.29862 0
ran 3000 1.90464 86.5745
beg 3000 1.99121 86.5745
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 1.90464 0
beg 3000 1.99121 86.5745
mid 3000 1.99121 0
end 3000 1.12547 0
not 3000 1.90464 86.5745
inA 3000 1.47177 86.5745
ran 3000 1.81806 0
beg 3000 1.99121 0
mid 3000 1.47177 0
end 3000 1.81806 0
not 3000 2.07779 86.5745
inA 3000 1.81806 0
ran 3000 2.07779 0
beg 3000 1.81806 0
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.99121 86.5745
ran 3000 1.81806 86.5745
beg 3000 1.64492 86.5745
mid 3000 1.81806 0
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 2.07779 86.5745
beg 3000 1.99121 86.5745
mid 3000 1.99121 0
end 3000 1.81806 0
not 3000 1.90464 0
inA 3000 1.47177 0
ran 3000 0.606021 0
beg 3000 1.99121 0
mid 3000 1.64492 0
end 3000 1.64492 86.5745
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 1.99121 86.5745
beg 3000 1.99121 0
mid 3000 1.47177 0
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.12547 0
ran 3000 1.64492 0
beg 3000 1.64492 0
mid 3000 1.81806 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.29862 0
ran 3000 1.64492 0
beg 3000 1.29862 0
mid 3000 1.12547 0
end 3000 1.47177 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 1.90464 0
beg 3000 1.47177 0
mid 3000 1.47177 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 1.47177 0
beg 3000 0.77917 0
mid 3000 1.81806 0
end 3000 1.81806 86.5745
not 3000 1.90464 0
inA 3000 1.29862 0
ran 3000 1.81806 0
beg 3000 1.81806 0
mid 3000 1.81806 0
end 3000 1.29862 0
not 3000 1.90464 0
inA 3000 1.99121 0
ran 3000 2.07779 0
beg 3000 1.81806 86.5745
mid 3000 1.64492 0
end 3000 1.99121 86.5745
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 1.99121 0
beg 3000 1.99121 86.5745
mid 3000 1.64492 0
end 3000 1.99121 86.5745
not 3000 1.90464 0
inA 3000 1.47177 0
ran 3000 2.07779 0
beg 3000 1.81806 0
mid 3000 1.12547 0
end 3000 1.47177 0
not 3000 1.90464 0
inA 3000 1.81806 0
ran 3000 0.952319 0
beg 3000 1.99121 86.5745
mid 3000 1.64492 0
end 3000 1.81806 86.5745
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 2.07779 0
beg 3000 1.81806 0
mid 3000 1.29862 0
end 3000 1.81806 0
not 3000 2.07779 86.5745
inA 3000 1.99121 86.5745
ran 3000 1.64492 0
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 1.81806 86.5745
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 2.07779 0
beg 3000 1.99121 0
mid 3000 1.47177 86.5745
end 3000 1.29862 0
not 3000 1.90464 0
inA 3000 1.29862 0
ran 3000 1.90464 0
beg 3000 1.29862 0
mid 3000 1.81806 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 1.99121 0
beg 3000 1.29862 0
mid 3000 1.99121 0
end 3000 1.81806 0
not 3000 1.90464 0
inA 3000 1.29862 86.5745
ran 3000 2.07779 0
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 1.64492 86.5745
beg 3000 1.47177 0
mid 3000 1.99121 0
end 3000 1.12547 0
not 3000 2.07779 0
inA 3000 1.47177 0
ran 3000 1.90464 0
beg 3000 1.29862 0
mid 3000 1.99121 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 2.07779 86.5745
beg 3000 1.64492 0
mid 3000 1.81806 0
end 3000 1.64492 0
not 3000 1.90464 86.5745
inA 3000 1.81806 0
ran 3000 0.952319 0
beg 3000 1.47177 0
mid 3000 1.99121 0
end 3000 1.47177 0
not 3000 1.90464 0
inA 3000 1.81806 0
ran 3000 1.47177 0
beg 3000 1.81806 0
mid 3000 1.64492 86.5745
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 2.07779 86.5745
beg 3000 1.99121 0
mid 3000 1.64492 0
end 3000 1.47177 0
not 3000 1.90464 0
inA 3000 1.99121 0
ran 3000 1.81806 0
beg 3000 1.47177 0
mid 3000 1.29862 0
end 3000 1.99121 86.5745
not 3000 1.90464 0
inA 3000 1.81806 0
ran 3000 1.90464 0
beg 3000 1.81806 0
mid 3000 1.64492 0
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 1.47177 0
beg 3000 1.47177 86.5745
mid 3000 1.99121 0
end 3000 1.81806 0
not 3000 1.90464 0
inA 3000 1.64492 0
ran 3000 1.90464 0
beg 3000 0.77917 86.5745
mid 3000 1.64492 0
end 3000 1.99121 86.5745
not 3000 1.90464 0
inA 3000 1.99121 0
ran 3000 1.99121 86.5745
beg 3000 1.29862 0
mid 3000 1.99121 0
end 3000 1.47177 0
not 3000 2.07779 0
inA 3000 1.64492 0
ran 3000 1.90464 0
beg 3000 1.64492 0
mid 3000 1.29862 0
end 3000 1.99121 0
not 3000 1.90464 0
inA 3000 1.99121 0
ran 3000 2.07779 0
beg 3000 1.99121 0
mid 3000 1.81806 0
end 3000 1.47177 86.5745
not 3000 1.90464 0
inA 3000 1.29862 0
ran 3000 2.07779 0
beg 3000 0.952319 0
mid 3000 1.47177 86.5745
end 3000 1.64492 86.5745
not 3000 2.07779 0
inA 3000 1.99121 0
ran 3000 1.29862 0
beg 3000 1.81806 0
mid 3000 1.64492 86.5745
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 1.90464 0
beg 3000 1.81806 86.5745
mid 3000 1.64492 86.5745
end 3000 1.99121 86.5745
not 3000 2.07779 0
inA 3000 1.47177 86.5745
ran 3000 2.07779 0
beg 3000 1.64492 0
mid 3000 1.99121 86.5745
end 3000 1.81806 86.5745
not 3000 1.90464 0
inA 3000 1.47177 0
ran 3000 1.99121 0
beg 3000 1.29862 0
mid 3000 1.99121 0
end 3000 1.81806 0
not 3000 2.07779 86.5745
inA 3000 1.81806 86.5745
ran 3000 1.81806 0
beg 3000 1.47177 0
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 1.81806 0
beg 3000 1.64492 0
mid 3000 1.81806 86.5745
end 3000 1.64492 86.5745
not 3000 2.07779 0
inA 3000 1.47177 0
ran 3000 1.99121 0
beg 3000 1.99121 0
mid 3000 1.64492 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 2.07779 0
beg 3000 1.81806 0
mid 3000 1.81806 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 2.07779 86.5745
beg 3000 1.99121 0
mid 3000 1.64492 0
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.99121 0
ran 3000 1.47177 86.5745
beg 3000 1.29862 0
mid 3000 1.64492 86.5745
end 3000 1.99121 86.5745
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 2.07779 0
beg 3000 1.64492 0
mid 3000 1.99121 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 1.29862 0
ran 3000 2.07779 0
beg 3000 1.12547 0
mid 3000 1.81806 0
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.99121 0
ran 3000 1.12547 0
beg 3000 1.47177 0
mid 3000 1.64492 0
end 3000 1.81806 0
not 3000 1.90464 0
inA 3000 1.47177 86.5745
ran 3000 1.64492 0
beg 3000 1.64492 0
mid 3000 1.47177 86.5745
end 3000 1.64492 86.5745
not 3000 1.90464 0
inA 3000 1.99121 0
ran 3000 1.47177 0
beg 3000 1.99121 86.5745
mid 3000 1.99121 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.81806 86.5745
ran 3000 2.07779 0
beg 3000 1.99121 0
mid 3000 1.47177 0
end 3000 1.64492 0
not 3000 2.07779 0
inA 3000 1.47177 86.5745
ran 3000 1.90464 86.5745
beg 3000 1.64492 86.5745
mid 3000 1.81806 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.12547 0
ran 3000 1.64492 0
beg 3000 1.81806 0
mid 3000 1.64492 0
end 3000 1.81806 0
not 3000 1.90464 0
inA 3000 1.99121 0
ran 3000 2.07779 0
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 1.81806 0
not 3000 2.07779 0
inA 3000 0.952319 0
ran 3000 2.07779 86.5745
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 1.99121 0
not 3000 2.07779 0
inA 3000 1.81806 0
ran 3000 1.64492 0
beg 3000 1.64492 0
mid 3000 1.81806 0
end 3000 1.99121 86.5745
not 3000 2.07779 86.5745
inA 3000 1.47177 0
ran 3000 1.90464 0
beg 3000 1.64492 86.5745
mid 3000 1.81806 0
end 3000 1.64492 86.5745
not 3000 2.07779 0
inA 3000 1.99121 86.5745
ran 3000 2.07779 86.5745
beg 3000 1.64492 86.5745
mid 3000 1.81806 0
end 3000 1.99121 86.5745
not 3000 2.07779 0
inA 3000 1.47177 0
ran 3000 1.90464 0
beg 3000 1.64492 0
mid 3000 1.64492 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.64492 0
ran 3000 1.90464 0
beg 3000 1.64492 0
mid 3000 1.81806 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.99121 86.5745
ran 3000 1.90464 0
beg 3000 1.99121 0
mid 3000 1.29862 0
end 3000 1.99121 0
not 3000 1.90464 0
inA 3000 1.81806 0
ran 3000 2.07779 0
beg 3000 1.81806 0
mid 3000 1.29862 0
end 3000 1.64492 0
not 3000 1.90464 0
inA 3000 1.64492 0
ran 4000 1.58786 0
beg 4000 1.42072 83.5716
mid 4000 1.755 0
end 4000 1.92215 83.5716
not 4000 2.00572 0
inA 4000 1.58786 0
ran 4000 2.00572 0
beg 4000 1.755 0
mid 4000 1.755 0
end 4000 1.755 83.5716
not 4000 2.00572 0
inA 4000 1.25357 0
ran 4000 2.00572 0
beg 4000 0.585001 0
mid 4000 1.92215 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.92215 0
mid 4000 1.58786 0
end 4000 1.42072 83.5716
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.755 83.5716
beg 4000 1.92215 0
mid 4000 1.755 83.5716
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 1.83858 0
beg 4000 1.755 0
mid 4000 1.755 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.25357 0
ran 4000 1.755 0
beg 4000 1.58786 0
mid 4000 1.755 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.92215 0
beg 4000 1.755 0
mid 4000 1.58786 83.5716
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.58786 0
ran 4000 2.00572 0
beg 4000 1.58786 0
mid 4000 1.25357 83.5716
end 4000 1.25357 0
not 4000 2.00572 83.5716
inA 4000 1.92215 0
ran 4000 2.00572 83.5716
beg 4000 1.755 0
mid 4000 1.08643 83.5716
end 4000 1.58786 83.5716
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.58786 83.5716
mid 4000 1.58786 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 1.58786 0
beg 4000 1.58786 0
mid 4000 1.755 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.755 0
mid 4000 1.92215 0
end 4000 1.755 83.5716
not 4000 2.00572 0
inA 4000 1.58786 83.5716
ran 4000 1.92215 83.5716
beg 4000 1.92215 0
mid 4000 1.58786 83.5716
end 4000 1.755 83.5716
not 4000 2.00572 0
inA 4000 1.755 83.5716
ran 4000 2.00572 0
beg 4000 1.58786 0
mid 4000 1.25357 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.58786 0
ran 4000 1.92215 0
beg 4000 1.92215 0
mid 4000 1.58786 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.42072 0
ran 4000 2.00572 83.5716
beg 4000 1.755 0
mid 4000 1.92215 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.42072 0
mid 4000 1.755 0
end 4000 1.755 83.5716
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 2.00572 0
beg 4000 1.92215 0
mid 4000 1.58786 0
end 4000 1.42072 83.5716
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.92215 83.5716
beg 4000 1.08643 0
mid 4000 1.755 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 2.00572 0
beg 4000 1.92215 0
mid 4000 1.755 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.58786 83.5716
beg 4000 1.58786 0
mid 4000 1.92215 83.5716
end 4000 1.755 0
not 4000 2.00572 83.5716
inA 4000 1.42072 83.5716
ran 4000 2.00572 0
beg 4000 1.25357 0
mid 4000 1.58786 83.5716
end 4000 1.58786 0
not 4000 2.00572 83.5716
inA 4000 1.58786 83.5716
ran 4000 1.92215 83.5716
beg 4000 1.92215 0
mid 4000 1.755 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 2.00572 0
beg 4000 1.755 0
mid 4000 1.25357 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 2.00572 83.5716
beg 4000 1.755 0
mid 4000 1.58786 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.58786 83.5716
ran 4000 1.92215 0
beg 4000 1.92215 83.5716
mid 4000 1.08643 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.25357 83.5716
ran 4000 1.755 83.5716
beg 4000 1.755 0
mid 4000 1.58786 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.42072 0
ran 4000 2.00572 0
beg 4000 1.755 0
mid 4000 1.92215 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.42072 0
beg 4000 1.42072 0
mid 4000 1.42072 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.755 0
mid 4000 1.92215 83.5716
end 4000 1.08643 0
not 4000 2.00572 0
inA 4000 1.58786 0
ran 4000 2.00572 0
beg 4000 1.42072 0
mid 4000 1.58786 83.5716
end 4000 1.42072 0
not 4000 2.00572 83.5716
inA 4000 1.58786 0
ran 4000 1.755 0
beg 4000 1.92215 0
mid 4000 1.92215 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 0.919288 83.5716
ran 4000 2.00572 0
beg 4000 1.755 0
mid 4000 1.92215 0
end 4000 1.42072 0
not 4000 2.00572 0
inA 4000 1.42072 0
ran 4000 1.755 0
beg 4000 1.755 0
mid 4000 1.92215 0
end 4000 1.92215 0
not 4000 2.00572 83.5716
inA 4000 1.755 0
ran 4000 2.00572 83.5716
beg 4000 1.92215 83.5716
mid 4000 1.92215 0
end 4000 1.92215 0
not 4000 2.00572 83.5716
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.58786 0
mid 4000 1.92215 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.58786 83.5716
ran 4000 2.00572 0
beg 4000 1.08643 0
mid 4000 1.92215 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.58786 0
ran 4000 2.00572 0
beg 4000 1.755 83.5716
mid 4000 1.755 0
end 4000 1.42072 0
not 4000 2.00572 0
inA 4000 1.58786 0
ran 4000 1.42072 0
beg 4000 1.755 83.5716
mid 4000 1.755 0
end 4000 0.752145 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 1.92215 0
beg 4000 1.92215 0
mid 4000 1.58786 0
end 4000 1.25357 83.5716
not 4000 2.00572 0
inA 4000 1.58786 83.5716
ran 4000 2.00572 83.5716
beg 4000 1.58786 0
mid 4000 1.58786 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.92215 0
beg 4000 1.755 0
mid 4000 1.755 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.42072 0
ran 4000 2.00572 0
beg 4000 1.58786 0
mid 4000 1.92215 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.42072 0
ran 4000 2.00572 83.5716
beg 4000 1.58786 0
mid 4000 1.42072 0
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 0.752145 0
mid 4000 1.08643 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.92215 0
mid 4000 1.42072 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.92215 0
beg 4000 1.58786 0
mid 4000 1.755 83.5716
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 2.00572 83.5716
beg 4000 1.92215 0
mid 4000 1.92215 83.5716
end 4000 1.58786 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 2.00572 0
beg 4000 1.42072 0
mid 4000 1.58786 0
end 4000 1.92215 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 2.00572 0
beg 4000 1.08643 0
mid 4000 1.92215 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 1.58786 0
beg 4000 1.58786 0
mid 4000 1.92215 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.92215 0
ran 4000 1.755 0
beg 4000 1.92215 0
mid 4000 1.92215 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.58786 0
ran 4000 2.00572 83.5716
beg 4000 1.58786 0
mid 4000 1.58786 0
end 4000 1.755 0
not 4000 2.00572 0
inA 4000 1.08643 0
ran 4000 2.00572 0
beg 4000 1.92215 0
mid 4000 1.755 83.5716
end 4000 1.42072 0
not 4000 2.00572 0
inA 4000 1.755 0
ran 4000 1.92215 0
beg 4000 1.755 0
mid 4000 1.755 83.5716
end 4000 1.92215 0
not 4000 2.00572 0
